time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,soil_moisture_0_to_10cm_mean
03/07/2014,26.7,31.1,24.4,85,6.78,0.561
04/07/2014,25.6,29.9,23.8,91,5.18,0.559
05/07/2014,25.4,27,23.9,92,12.92,0.561
06/07/2014,25.3,26.4,24.1,93,15.75,0.562
07/07/2014,25.2,26.3,24.1,93,30.73,0.569
08/07/2014,25.1,26.5,24.1,93,16.4,0.571
09/07/2014,25.1,26,23.5,89,4.55,0.567
10/07/2014,25,27.2,23,84,0.71,0.561
11/07/2014,25,27.7,22.9,85,0.43,0.557
12/07/2014,24.2,26.1,22.6,91,3.39,0.553
13/07/2014,25.3,28.8,23.4,86,2.26,0.55
14/07/2014,25.9,29.2,23.8,85,0.56,0.547
15/07/2014,26.5,31.1,23.5,81,0.84,0.543
16/07/2014,26.4,31.2,23.1,81,0.42,0.539
17/07/2014,26.9,31.7,23.8,80,0.42,0.535
18/07/2014,26.6,31.3,23.8,82,1.4,0.532
19/07/2014,25.5,27.6,23.9,90,5.72,0.531
20/07/2014,25.9,29.1,24,89,10.02,0.531
21/07/2014,25.7,30.3,23.6,87,6.53,0.53
22/07/2014,25.5,30,23.3,87,3.88,0.528
23/07/2014,26.7,31.3,23.7,82,6.5,0.527
24/07/2014,25.5,27.4,23.5,92,18.22,0.531
25/07/2014,25.2,26.6,23.6,92,13.64,0.534
26/07/2014,25.1,26.2,24,93,14.17,0.536
27/07/2014,25,26.4,23.8,92,10.71,0.536
28/07/2014,25.3,28.8,23.5,89,8.36,0.535
29/07/2014,25.5,28.9,23.6,87,4.1,0.533
30/07/2014,25.8,29.1,23.6,86,1.91,0.529
31/07/2014,25.8,29.7,23.7,86,5.18,0.528
01/08/2014,26.7,31.3,24,81,0.95,0.524
02/08/2014,26.8,31.2,24.5,83,3.26,0.522
03/08/2014,26,27.8,24.5,92,12.2,0.524
04/08/2014,27,31.4,24.5,83,1.22,0.519
05/08/2014,26.3,30.9,24.1,87,2.3,0.518
06/08/2014,25.9,29,23.8,86,0.54,0.515
07/08/2014,26.3,30.7,24.3,88,6.05,0.515
08/08/2014,26.6,30.6,24.1,84,0.27,0.511
09/08/2014,26.5,31.5,24.2,88,7.91,0.513
10/08/2014,26.5,30.8,23.8,83,0.67,0.509
11/08/2014,27.3,32.7,23.9,78,0.4,0.506
12/08/2014,27.5,32.6,24,78,0.27,0.502
13/08/2014,27,32.2,23.5,81,0.67,0.498
14/08/2014,27,31.9,23.7,81,3.19,0.497
15/08/2014,26.7,31.1,23.6,82,1.46,0.494
16/08/2014,26.4,30.6,23.4,83,3.18,0.493
17/08/2014,26.2,30.2,23.5,86,4.1,0.491
18/08/2014,26.9,31.3,23.7,81,2.11,0.488
19/08/2014,26.3,32.4,23.5,86,4.88,0.487
20/08/2014,26.3,31.8,23.6,89,9.21,0.49
21/08/2014,26.1,31.6,23.2,88,4.47,0.488
22/08/2014,26.2,30.6,23.9,88,9.7,0.489
23/08/2014,26.2,30.3,24.1,86,3.93,0.488
24/08/2014,25.3,27.2,24,93,19.61,0.495
25/08/2014,24.9,26.6,23.4,93,21.4,0.502
26/08/2014,24.3,24.8,23.5,94,9.38,0.504
27/08/2014,24.6,25.2,23.6,93,6.11,0.503
28/08/2014,25.7,30.5,23.8,89,7.4,0.501
29/08/2014,25.2,28.1,23.8,91,6.09,0.501
30/08/2014,24.6,25.9,23.3,94,6.21,0.502
31/08/2014,25.9,29.3,23.7,87,2.71,0.498
01/09/2014,26.4,30.6,23.3,81,0.13,0.495
02/09/2014,25.8,30.3,22.8,83,2.19,0.493
03/09/2014,24.9,29.4,21.8,85,0.9,0.489
04/09/2014,25.7,30.8,22.5,83,1.93,0.485
05/09/2014,25.5,28.8,23.3,90,8.98,0.487
06/09/2014,25.8,28.6,23.6,91,15.49,0.491
07/09/2014,25.3,28.3,22.9,90,11.76,0.491
08/09/2014,26.5,30.9,23.7,87,13.14,0.491
09/09/2014,25.7,28.8,23.8,90,4.97,0.49
10/09/2014,26.7,31.6,24,85,10.56,0.49
11/09/2014,25.5,28.3,23.2,91,6.6,0.49
12/09/2014,25.6,29,23.7,90,16.6,0.494
13/09/2014,26.7,31.4,23.9,81,4.93,0.491
14/09/2014,27.1,33.8,23.3,81,17.3,0.493
15/09/2014,26.1,29.4,23.9,91,30.12,0.503
16/09/2014,25.3,26.7,24.2,93,17.23,0.507
17/09/2014,25.4,28.3,23.6,91,3.64,0.503
18/09/2014,26.8,30.5,24.2,81,0.38,0.496
19/09/2014,25.1,29.6,20,91,9.13,0.494
20/09/2014,27.1,33.5,22,75,0.87,0.488
21/09/2014,27.2,33.7,22.9,76,1,0.482
22/09/2014,27,32.3,23.6,79,0.37,0.477
23/09/2014,27.3,33.4,24.2,83,1.86,0.474
24/09/2014,26.1,29.3,24.2,92,7.79,0.473
25/09/2014,26.1,31.9,22.8,89,5.55,0.471
26/09/2014,26.4,33.3,20.6,70,0,0.465
27/09/2014,27.7,33.4,23.1,67,0.25,0.46
28/09/2014,26.7,32.9,22.9,80,2.21,0.456
29/09/2014,27.6,33.8,23,72,0.24,0.452
30/09/2014,26.9,31.1,22.9,68,0,0.448
01/10/2014,27.5,33.3,21.4,60,0,0.441
02/10/2014,27.7,33.3,21.4,55,0,0.436
03/10/2014,26,33.6,20.5,69,0,0.432
04/10/2014,26.7,32.9,22.2,75,0.24,0.429
05/10/2014,25.6,32.9,19.8,76,0.12,0.425
06/10/2014,25.2,33,17.7,74,0,0.421
07/10/2014,25.9,33.7,19.2,71,0,0.417
08/10/2014,27.7,34.2,23.2,73,4.18,0.416
09/10/2014,25,27.9,21.3,92,17.13,0.429
10/10/2014,27.7,33.7,23.3,68,3.44,0.421
11/10/2014,27.7,34,22.2,65,0,0.417
12/10/2014,28,33.6,22.1,66,0,0.41
13/10/2014,27.7,33.5,21.9,64,0,0.405
14/10/2014,27.6,33.4,21.9,62,0,0.399
15/10/2014,27.4,31.8,23.2,71,0,0.399
16/10/2014,25.2,31.3,22.4,88,10.69,0.409
17/10/2014,26.5,32.8,23.8,83,18.64,0.416
18/10/2014,25.1,30.6,22.9,91,18.91,0.425
19/10/2014,24.9,30.1,22.6,90,16.66,0.43
20/10/2014,25.8,32.2,21.6,81,1.49,0.423
21/10/2014,26.9,32.9,21.1,63,0,0.417
22/10/2014,27.5,33.1,23.2,64,0.11,0.413
23/10/2014,27.4,33,22.1,62,0,0.407
24/10/2014,27.4,32.7,23.3,67,0,0.402
25/10/2014,24,28.5,22.9,88,15.23,0.414
26/10/2014,23.4,24.6,23.1,91,2.9,0.412
27/10/2014,23,23.6,23.2,93,4.11,0.413
28/10/2014,25.3,28.6,23.5,77,0,0.407
29/10/2014,26.1,30.6,22.4,69,0,0.401
30/10/2014,25.7,31.1,20.5,61,0,0.394
31/10/2014,25.3,30.5,20.8,63,0,0.39
01/11/2014,24.5,30.2,19.5,57,0,0.383
02/11/2014,23.7,29.6,18.4,57,0,0.375
03/11/2014,23.7,29.7,18.4,60,0,0.369
04/11/2014,24.4,29.8,19.5,60,0,0.363
05/11/2014,25,29.7,21.6,64,0,0.357
06/11/2014,25.4,28.9,21.8,69,0,0.351
07/11/2014,25.8,30,22.3,67,0,0.345
08/11/2014,26.3,30.2,22.7,66,0,0.339
09/11/2014,26.6,31.2,22.3,63,0,0.335
10/11/2014,26,31,20.5,58,0,0.331
11/11/2014,26.3,31.2,22.3,62,0,0.328
12/11/2014,26.5,29.7,23.8,69,0,0.328
13/11/2014,26,28.8,24.1,74,0.11,0.327
14/11/2014,27,31.4,23.8,67,0,0.324
15/11/2014,26.7,29.8,24.2,68,0,0.323
16/11/2014,26.1,30.3,23.6,82,2.16,0.327
17/11/2014,27.1,31.5,22.7,70,0,0.323
18/11/2014,25.5,31.3,21.4,69,4.21,0.325
19/11/2014,23.9,24.9,23.3,81,4.65,0.353
20/11/2014,25.2,27.3,23.3,85,0.43,0.345
21/11/2014,26.6,31.3,23.2,84,6.7,0.349
22/11/2014,25.6,30.3,23.5,89,13.84,0.359
23/11/2014,26.6,31.9,22,69,0,0.344
24/11/2014,26.8,32.5,23,66,0,0.331
25/11/2014,26.9,32,22.8,64,0,0.319
26/11/2014,27.4,32.3,23.2,64,0,0.313
27/11/2014,26.9,31.8,22.6,62,0,0.31
28/11/2014,26.6,31.6,22.2,62,0,0.307
29/11/2014,27,32,23.2,62,0,0.305
30/11/2014,27,31.7,22.7,62,0,0.303
01/12/2014,26.7,31.4,23.2,61,0,0.301
02/12/2014,26.6,31.1,23.1,65,0,0.299
03/12/2014,26.5,30.7,23,65,0,0.297
04/12/2014,26.2,30.5,22.6,62,0,0.296
05/12/2014,25.2,30,21.5,61,0,0.293
06/12/2014,23.5,28,20.2,57,0,0.291
07/12/2014,24.5,29.8,20.2,61,0,0.29
08/12/2014,25.9,31,21.1,61,0,0.288
09/12/2014,25.8,30.5,22,61,0,0.286
10/12/2014,25.4,30.4,22.2,59,0,0.284
11/12/2014,25.8,30,22.8,58,0,0.283
12/12/2014,26.1,29.4,23.5,64,0,0.281
13/12/2014,26.2,31,22.6,60,0,0.279
14/12/2014,26.1,31,22.6,54,0,0.276
15/12/2014,26.9,31.3,23.1,59,0,0.275
16/12/2014,27.4,32,23.6,63,0,0.274
17/12/2014,27.5,32.7,22.6,63,0,0.272
18/12/2014,27.8,32.8,23.3,57,0,0.27
19/12/2014,27.3,31.1,24.9,67,0,0.269
20/12/2014,28.2,32.9,24.1,64,0.11,0.267
21/12/2014,25,28.9,22.1,65,0.22,0.266
22/12/2014,24.9,29.6,22.1,61,0,0.264
23/12/2014,25.8,30.5,21.7,62,0,0.263
24/12/2014,26.2,32.2,20.8,59,0,0.26
25/12/2014,26.4,32.4,21.2,54,0,0.259
26/12/2014,26.4,32.5,20.8,53,0,0.256
27/12/2014,25.1,31.6,18.8,50,0,0.254
28/12/2014,26.2,31.8,19.5,43,0,0.251
29/12/2014,28,32.3,22.4,51,0,0.251
30/12/2014,25.6,30.3,20.1,55,0.55,0.249
31/12/2014,22,23.8,19.7,67,1.78,0.252
01/01/2015,25.1,29.8,22,61,0,0.247
02/01/2015,26.5,30.7,22.7,63,0,0.247
03/01/2015,27.2,31.9,23.7,63,0,0.247
04/01/2015,27.6,32.7,23.6,62,0,0.247
05/01/2015,28.5,34,21.6,54,0,0.247
06/01/2015,27.5,34.1,21.1,53,0,0.246
07/01/2015,28.2,33.4,22.2,56,0,0.245
08/01/2015,27.6,33.9,19.3,52,0,0.245
09/01/2015,27.4,34.1,18.1,46,0,0.244
10/01/2015,27,32,19.8,51,0,0.244
11/01/2015,24.5,29.4,20.3,60,0,0.245
12/01/2015,24,30,19.7,56,0,0.244
13/01/2015,22.2,27.1,18.5,54,0,0.244
14/01/2015,23.5,28.9,18.9,58,0,0.245
15/01/2015,25.5,30,20.9,59,0.08,0.245
16/01/2015,26.5,31.6,22.7,61,0,0.245
17/01/2015,26.4,32.1,22.1,59,0,0.244
18/01/2015,26.1,31.9,21.3,59,0,0.244
19/01/2015,25.8,31.4,20.5,55,0,0.243
20/01/2015,26,31.6,20.7,53,0,0.243
21/01/2015,26.1,31.8,21.1,54,0,0.243
22/01/2015,26.8,32.4,21.7,55,0,0.243
23/01/2015,26.2,31.9,20.9,54,0,0.243
24/01/2015,25,30.8,19.9,52,0,0.242
25/01/2015,24.5,30.4,19,54,0,0.242
26/01/2015,24.3,29.9,19.3,50,0,0.242
27/01/2015,24.6,30,20.1,56,0,0.241
28/01/2015,25.5,30.9,20.6,55,0,0.241
29/01/2015,25.6,31.1,21.2,54,0,0.241
30/01/2015,25.4,30.8,21.1,55,0,0.241
31/01/2015,25.9,31.9,20,45,0,0.24
01/02/2015,26.2,32.7,19.1,44,0,0.239
02/02/2015,26.5,32.6,20.6,47,0.07,0.239
03/02/2015,26.4,32.3,20.5,47,0,0.239
04/02/2015,26.3,32.3,21.2,51,0,0.239
05/02/2015,26.3,32.4,20.9,50,0,0.238
06/02/2015,26.2,33.5,16.4,45,0,0.238
07/02/2015,26.4,34.2,17.5,39,0,0.236
08/02/2015,26.6,34.4,18.8,45,0,0.236
09/02/2015,28,35,20.8,49,0,0.236
10/02/2015,27.5,33.9,21.7,51,0,0.237
11/02/2015,27.7,34.4,18.2,43,0,0.236
12/02/2015,28.8,35.9,20,36,0,0.236
13/02/2015,27,34,22,49,0,0.237
14/02/2015,27.2,33.8,22.4,52,0,0.237
15/02/2015,27.4,34.8,21.8,51,0,0.237
16/02/2015,27.5,35.1,21.2,47,0,0.238
17/02/2015,29,35.8,21.9,49,0,0.237
18/02/2015,29.8,36.5,25.1,52,0.06,0.238
19/02/2015,28.5,34.1,25.3,60,0.18,0.239
20/02/2015,26.3,33.1,24.1,80,8.38,0.273
21/02/2015,28.8,34.9,23.4,56,0,0.258
22/02/2015,29.5,36.6,24.2,55,0.06,0.245
23/02/2015,29.4,35.3,24.7,56,0.3,0.244
24/02/2015,30.3,36.4,24.6,49,0.06,0.244
25/02/2015,28.7,35.2,22.2,59,0.53,0.245
26/02/2015,26,31.3,21.7,81,3.95,0.264
27/02/2015,27,34.7,21.9,67,0.18,0.259
28/02/2015,28.3,36.6,18.4,29,0,0.246
01/03/2015,29.2,38.2,18.7,26,0,0.245
02/03/2015,30.3,39.3,20,30,0,0.246
03/03/2015,30.3,38.8,18.2,35,0,0.247
04/03/2015,30.1,38.4,20.7,34,0,0.247
05/03/2015,31.6,38.1,24.2,42,0,0.249
06/03/2015,30.1,38.6,23.8,62,1.09,0.252
07/03/2015,27.6,33.6,23.2,72,0.74,0.254
08/03/2015,30,35.1,24.5,53,0.12,0.253
09/03/2015,29.9,35.5,24.5,56,0.13,0.253
10/03/2015,31.1,38,25.8,51,0.38,0.254
11/03/2015,30.9,36.9,25.7,53,0.38,0.255
12/03/2015,30.7,39.6,20.7,39,0,0.255
13/03/2015,32,40.3,25,44,0,0.256
14/03/2015,31.3,39.7,23.5,45,0,0.257
15/03/2015,31.7,40.2,22.2,38,0,0.258
16/03/2015,32.1,40.9,22.3,31,0,0.258
17/03/2015,31.2,40,21.1,34,0,0.259
18/03/2015,30.9,38.4,24.1,44,0,0.261
19/03/2015,31.4,39,24.6,42,0,0.262
20/03/2015,32.2,40.3,21.5,34,0,0.262
21/03/2015,32.3,40.7,23.5,34,0.07,0.263
22/03/2015,31.5,39.3,23.8,48,0.75,0.265
23/03/2015,30,38.3,25.1,65,13.99,0.29
24/03/2015,25.9,30.7,22.9,83,1.94,0.309
25/03/2015,27,31.9,23.7,80,9.52,0.318
26/03/2015,27.7,33.5,23.7,63,0,0.298
27/03/2015,27.8,32.9,23.3,56,0,0.282
28/03/2015,29.1,36.1,23.2,46,0,0.28
29/03/2015,30.3,36.9,24,45,0,0.28
30/03/2015,31.1,37.9,23.9,44,0.07,0.28
31/03/2015,30.9,36.9,23.3,47,0.14,0.28
01/04/2015,30.3,37.2,23.7,58,0.5,0.281
02/04/2015,30.1,36.7,24.5,64,5.85,0.296
03/04/2015,28.1,35.1,22.8,75,0.64,0.311
04/04/2015,29.9,37.3,23.5,60,0.07,0.293
05/04/2015,31,38.4,24.9,60,0.72,0.285
06/04/2015,30.2,37.8,25.7,69,9.36,0.306
07/04/2015,27.6,31.4,25.4,85,10.46,0.335
08/04/2015,27.2,30.6,25.4,86,5.28,0.334
09/04/2015,27.6,31.7,25.1,84,6.88,0.337
10/04/2015,28,32.4,24.6,79,3.34,0.33
11/04/2015,28,32.8,24.1,79,2.11,0.325
12/04/2015,28.8,33.9,23.9,57,0,0.309
13/04/2015,29.7,36,24.1,53,0,0.3
14/04/2015,30.3,37.2,23.9,45,0,0.299
15/04/2015,30.8,37.3,25.6,51,0,0.299
16/04/2015,27.7,36.6,23.1,75,6.16,0.319
17/04/2015,26.8,29.6,23.3,69,0,0.328
18/04/2015,29.3,36.5,25.1,69,15.9,0.335
19/04/2015,28.1,34.6,25.4,79,22.56,0.358
20/04/2015,28,33,25.5,80,9.89,0.361
21/04/2015,26.5,27.3,25.4,89,8.95,0.378
22/04/2015,26.8,29.1,24.7,86,4.81,0.376
23/04/2015,27.8,31.8,25.3,81,4,0.372
24/04/2015,26.5,27.8,24.8,87,16.18,0.393
25/04/2015,28.4,34.5,23.9,72,1.64,0.381
26/04/2015,28.1,33.9,25.1,78,12.58,0.39
27/04/2015,26.2,27.6,24.5,88,6.26,0.4
28/04/2015,27.2,31.6,25,85,5.89,0.399
29/04/2015,27.8,32.3,25.1,80,3.14,0.392
30/04/2015,28.7,33.7,24.6,71,0.22,0.378
01/05/2015,29.6,34,25.7,62,0.15,0.364
02/05/2015,27.9,33.1,25.4,82,5.24,0.38
03/05/2015,27.2,31.6,24.8,84,5.7,0.398
04/05/2015,27.5,32.3,24.6,83,5.85,0.402
05/05/2015,27,31.5,24.2,85,11.77,0.411
06/05/2015,26.8,28.8,24.9,86,15.5,0.422
07/05/2015,26.8,30.4,24.1,86,20.75,0.435
08/05/2015,28.2,34.7,22.1,73,1.12,0.419
09/05/2015,28.5,34.6,23.7,69,0.49,0.408
10/05/2015,28.5,34.8,24.6,74,4.42,0.41
11/05/2015,27.5,31.8,25,83,7.38,0.43
12/05/2015,26.9,29.3,24.9,82,1.26,0.423
13/05/2015,27.3,29.3,25.5,84,4.75,0.424
14/05/2015,28.9,33.1,25.7,74,0.52,0.413
15/05/2015,27.9,31.8,24.4,84,8.09,0.423
16/05/2015,27.5,31.4,24.8,86,17.59,0.442
17/05/2015,27.8,33.4,24.9,83,13.71,0.446
18/05/2015,27.3,32.1,25,87,15.85,0.457
19/05/2015,28.2,33.8,25.2,81,7.01,0.454
20/05/2015,27,28.7,24.9,88,8.75,0.46
21/05/2015,27.1,31.1,25,87,6.06,0.458
22/05/2015,27.4,31.2,24.9,82,5,0.459
23/05/2015,27.6,32.8,24.9,81,5.72,0.459
24/05/2015,28.1,33.9,24.3,75,0.67,0.451
25/05/2015,27.5,32.2,24.3,84,6.63,0.457
26/05/2015,26.9,30.9,23.6,84,7.1,0.461
27/05/2015,27.4,32.1,24.6,84,9.57,0.465
28/05/2015,27,29.7,24.7,86,6.55,0.465
29/05/2015,26.7,29.9,24.7,86,5.8,0.465
30/05/2015,26.2,30,24.5,89,8.34,0.471
31/05/2015,26.5,29.2,24.5,88,10.09,0.474
01/06/2015,27.1,32.2,24.6,84,7.68,0.473
02/06/2015,26.1,28.5,24,88,3.51,0.473
03/06/2015,27.3,32,23.7,77,0,0.465
04/06/2015,27.7,32.8,24.2,75,0.11,0.46
05/06/2015,27.4,32.1,24.2,81,4.5,0.464
06/06/2015,27.6,32.1,23.8,78,4.1,0.463
07/06/2015,28,32.2,24.5,77,0.78,0.457
08/06/2015,27.6,31.3,24.9,82,3.4,0.457
09/06/2015,27.5,31.1,24.8,82,2.86,0.456
10/06/2015,27.4,30.4,25.3,83,2.89,0.458
11/06/2015,27.3,30,25.5,85,4.08,0.458
12/06/2015,27.4,30.2,25.4,85,3.65,0.458
13/06/2015,27.5,31.8,25.2,84,1.91,0.454
14/06/2015,27.4,32.3,24.4,81,0.84,0.448
15/06/2015,27.9,32.8,24.9,79,0.12,0.441
16/06/2015,26.9,29.7,24.5,85,3.56,0.443
17/06/2015,26.8,30,24.5,87,4.34,0.446
18/06/2015,27.1,31.5,24.6,83,1.38,0.443
19/06/2015,27.5,32.3,24.8,81,1.52,0.439
20/06/2015,27.3,31.5,24.7,83,3.19,0.436
21/06/2015,26.1,29.6,24.4,87,3.09,0.439
22/06/2015,27.1,32.2,24.5,85,8.46,0.45
23/06/2015,26,27.6,24,90,6.57,0.454
24/06/2015,25.8,29.2,23.6,88,3.85,0.452
25/06/2015,26.5,31.4,23.9,84,1.47,0.446
26/06/2015,26.9,31.4,24,80,0.54,0.44
27/06/2015,26,29.3,23.4,84,0.82,0.434
28/06/2015,27.3,31.1,24.1,80,0,0.427
29/06/2015,26.6,32.3,23.7,85,8.49,0.439
30/06/2015,27.4,32.9,24.3,81,0.56,0.439
01/07/2015,26.6,29.3,24.5,88,10.21,0.449
02/07/2015,26.9,31,24.6,88,9.44,0.45
03/07/2015,26.8,31.6,24.2,86,3.75,0.446
04/07/2015,26.7,31.7,24.3,85,1.15,0.438
05/07/2015,26.2,29.8,24,89,10.48,0.448
06/07/2015,25.8,29.6,23.7,89,5.3,0.447
07/07/2015,25.4,28.1,23.4,91,7.72,0.449
08/07/2015,26,30.7,23.3,86,5.71,0.445
09/07/2015,25.3,30,22.6,89,16.23,0.454
10/07/2015,25.3,29.1,23.2,90,12.65,0.455
11/07/2015,25.9,29.3,23.9,85,3.97,0.448
12/07/2015,25.3,28.1,23.3,90,8.91,0.455
13/07/2015,25.1,26.5,23.8,92,13.55,0.459
14/07/2015,25.2,29.5,23.3,90,7.61,0.457
15/07/2015,25.3,29.9,23.5,88,1.41,0.45
16/07/2015,25.9,28.9,23.5,83,0.42,0.443
17/07/2015,26.6,30.1,23.8,80,0.14,0.435
18/07/2015,26.3,30.8,23.9,85,3.07,0.43
19/07/2015,25.7,28.6,23.7,88,6.42,0.437
20/07/2015,26.7,32,23.8,83,2.51,0.437
21/07/2015,26.8,31.8,23.6,81,1.81,0.427
22/07/2015,26,29,23.1,81,0.55,0.422
23/07/2015,25.5,29.7,23.5,89,10.66,0.44
24/07/2015,25.3,27,23,92,16.16,0.451
25/07/2015,25.5,28.8,23.5,91,8.41,0.448
26/07/2015,25.4,27,23.6,92,11.56,0.45
27/07/2015,25.6,28,23.5,91,14.15,0.454
28/07/2015,26.2,29.8,23.8,85,1.92,0.443
29/07/2015,25.6,27.7,23.9,91,7.25,0.445
30/07/2015,25.7,29.3,24,89,4.51,0.444
31/07/2015,25.2,26.1,24.1,92,17.04,0.456
01/08/2015,25.3,26.7,24.3,92,13.47,0.46
02/08/2015,25.8,28.9,24.4,90,6.79,0.455
03/08/2015,26.2,29.8,24,89,4.2,0.452
04/08/2015,26.5,32.5,23.8,86,6.9,0.452
05/08/2015,25.9,30.1,23.5,87,3.24,0.45
06/08/2015,24.8,26,23.3,93,7.82,0.453
07/08/2015,25.2,27.2,23.6,92,9.83,0.456
08/08/2015,25.8,28.7,24,89,3.49,0.449
09/08/2015,25.9,28.8,24,90,6.71,0.452
10/08/2015,25.4,28.4,23.9,91,4.28,0.451
11/08/2015,25,27.7,23.6,92,4.81,0.452
12/08/2015,26.2,30.3,23.8,83,0.53,0.444
13/08/2015,25.3,29.2,24,91,6.79,0.45
14/08/2015,26.2,29.8,24.4,87,6.38,0.45
15/08/2015,24.8,26.6,23.5,93,15.93,0.459
16/08/2015,24.4,25.4,23.5,93,16.17,0.464
17/08/2015,24.9,27.8,23.5,88,2.12,0.456
18/08/2015,26,30.4,23.7,82,0.13,0.449
19/08/2015,25.5,28.2,23.5,87,1.98,0.448
20/08/2015,25.2,26.3,24,93,17.11,0.463
21/08/2015,24.8,25.3,23.8,93,5.78,0.463
22/08/2015,25.6,30.1,23.9,90,7.74,0.46
23/08/2015,25.7,29.1,24,88,2.62,0.457
24/08/2015,26.2,29.3,24.1,87,4.45,0.455
25/08/2015,25.1,26.1,24,93,10.84,0.463
26/08/2015,24.6,25.5,23.5,94,10.82,0.464
27/08/2015,24.2,25.1,23.4,94,235.27,0.501
28/08/2015,24.1,24.9,23.5,94,16.37,0.575
29/08/2015,24.1,25.2,23.2,94,9.21,0.563
30/08/2015,23.8,24.8,22.6,94,10.1,0.555
31/08/2015,23.8,24.6,22.8,93,4.53,0.546
01/09/2015,25.2,28.7,23.1,86,1.68,0.538
02/09/2015,25.2,27.4,23.2,86,0.77,0.531
03/09/2015,25.3,28.6,23.3,88,8.24,0.527
04/09/2015,25.6,28.6,23.5,86,2.57,0.521
05/09/2015,25.2,26.8,23.9,91,8.21,0.518
06/09/2015,25.3,27.5,24,93,16.78,0.521
07/09/2015,25.4,26.9,24.6,93,11.89,0.52
08/09/2015,25.5,28.3,24.1,90,7.92,0.518
09/09/2015,24.9,25.4,24.4,94,15.68,0.52
10/09/2015,25.1,27.8,24,90,5.47,0.517
11/09/2015,25.6,28.4,23.2,87,2.54,0.512
12/09/2015,26.1,30.8,23.3,83,0.13,0.506
13/09/2015,26.2,30.2,23.9,84,0.13,0.502
14/09/2015,26.3,29.4,24.6,88,11.24,0.501
15/09/2015,25.2,26.6,24.5,93,12.1,0.502
16/09/2015,24.9,25.1,24.1,94,4.4,0.502
17/09/2015,26.4,30.1,24.2,83,0.75,0.497
18/09/2015,26.2,29.6,24,84,2.76,0.494
19/09/2015,26.4,31.1,24.2,87,6.63,0.491
20/09/2015,25.6,27.6,24,93,6.62,0.49
21/09/2015,27.1,32.5,24.4,84,6.98,0.488
22/09/2015,26.1,28.8,24.3,93,13.8,0.49
23/09/2015,25.9,31.5,23,92,17.99,0.493
24/09/2015,26.5,32.7,24.4,89,13.99,0.494
25/09/2015,25.7,27.2,23.8,93,16.42,0.497
26/09/2015,25.9,29.8,23.9,91,11.58,0.495
27/09/2015,26.2,30.5,24.2,90,7.99,0.493
28/09/2015,26.2,30.8,23.5,88,6.99,0.49
29/09/2015,25.3,28.3,23.7,92,6.12,0.487
30/09/2015,25.8,29.9,23.7,90,6.35,0.485
01/10/2015,26.2,31.6,23.9,89,9.13,0.485
02/10/2015,25.7,29.6,24,91,6.07,0.482
03/10/2015,26.3,31.7,23.7,87,6.66,0.479
04/10/2015,26.7,32,24,88,17.87,0.482
05/10/2015,26.3,30.9,23.8,89,16.86,0.486
06/10/2015,27.3,33.8,23.4,80,3.96,0.483
07/10/2015,27.5,33.9,24.6,83,14.85,0.482
08/10/2015,26.3,30.1,24.9,92,10.86,0.484
09/10/2015,25.7,26.8,24.8,94,12.38,0.483
10/10/2015,26,28.4,24.5,87,1.66,0.478
11/10/2015,27.5,32.3,24.8,80,0.12,0.472
12/10/2015,26.4,28.8,24.9,87,1.53,0.468
13/10/2015,25.4,26.3,24.7,94,14.22,0.471
14/10/2015,24.7,26.6,21.4,94,21.31,0.477
15/10/2015,23.2,27.9,19.3,82,0,0.472
16/10/2015,25,29.5,21.2,78,0,0.467
17/10/2015,27.2,32.7,23.1,74,0,0.46
18/10/2015,27.4,32.2,24.5,79,5.31,0.458
19/10/2015,25.9,27,25,92,5.75,0.458
20/10/2015,26,28.7,24.9,92,5.27,0.456
21/10/2015,26.5,31,24.9,89,4.79,0.453
22/10/2015,25.9,29.3,24.6,91,14.09,0.456
23/10/2015,25.8,30.9,23.5,89,14.82,0.459
24/10/2015,26,31.2,23.6,85,5.97,0.456
25/10/2015,27.1,31.4,23.7,75,0,0.451
26/10/2015,27,31.7,23.3,72,0,0.446
27/10/2015,27.1,32,23,72,0,0.441
28/10/2015,26.6,30.8,23.4,75,0,0.436
29/10/2015,25.3,30.9,23.1,88,15.51,0.441
30/10/2015,27.2,32.4,23.2,69,0,0.436
31/10/2015,27,31.7,23.7,73,0,0.431
01/11/2015,26.9,30.8,23.3,77,0,0.426
02/11/2015,27.3,31.4,23.7,74,0,0.422
03/11/2015,25.6,28.7,22.8,78,0,0.42
04/11/2015,26,30.7,23.9,85,9.71,0.424
05/11/2015,25.9,27.8,24.6,92,32.59,0.436
06/11/2015,25.2,27.2,23.4,93,11.01,0.442
07/11/2015,26.2,30.3,23.8,82,3.35,0.437
08/11/2015,27,31.9,22.8,70,0,0.432
09/11/2015,26.3,31.1,22.8,70,0,0.426
10/11/2015,26.1,30.2,22.2,71,0,0.421
11/11/2015,26.6,31.2,23.2,69,0,0.417
12/11/2015,26.2,29.5,23.7,70,0,0.413
13/11/2015,25.6,29,22.3,70,0,0.408
14/11/2015,26.2,30.3,23.4,71,0,0.404
15/11/2015,26.2,29.2,23.6,69,0,0.402
16/11/2015,26.2,29.1,23.8,74,0.43,0.399
